antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
"frozenset({'PY0101EN', 'BD0211EN', 'DS0105EN'})","frozenset({'DA0101EN', 'BD0101EN'})",0.04458260895188143,0.10522438636296667,0.02681439137224858,0.6014540647719762,5.7159189572015,0.02212321370282675,2.2451003373678793,0.8635492838027997
"frozenset({'DA0101EN', 'BD0211EN', 'DS0105EN'})","frozenset({'PY0101EN', 'BD0101EN'})",0.03170580782037304,0.21189262456905442,0.02681439137224858,0.8457249070631971,3.9912899695457824,0.020096164539107685,5.108455035925892,0.773994557829499
"frozenset({'PY0101EN', 'BD0211EN', 'DS0101EN', 'DA0101EN', 'BD0101EN'})",frozenset({'DS0105EN'}),0.03409258331614462,0.21212835548221706,0.025606270442290125,0.7510803802938635,3.5406882714311494,0.018374266809295894,3.165164905232899,0.7428962901541889
"frozenset({'PY0101EN', 'BD0211EN', 'DS0101EN', 'DA0101EN', 'DS0105EN'})",frozenset({'BD0101EN'}),0.02870023867754958,0.3916374458555559,0.025606270442290125,0.8921971252566735,2.278120069207413,0.014366182271169772,5.643286930825605,0.5776193882271391
"frozenset({'PY0101EN', 'BD0211EN', 'DS0101EN', 'BD0101EN', 'DS0105EN'})",frozenset({'DA0101EN'}),0.03677402245336948,0.2446592214986593,0.025606270442290125,0.6963141025641025,2.846057051513663,0.016609166737474534,2.487243513376446,0.6734003383211049
"frozenset({'PY0101EN', 'BD0211EN', 'DA0101EN', 'BD0101EN', 'DS0105EN'})",frozenset({'DS0101EN'}),0.02681439137224858,0.426584553731915,0.025606270442290125,0.9549450549450549,2.2385832927865117,0.014167665265166553,12.727025758633086,0.5685337898555852
"frozenset({'BD0211EN', 'DS0101EN', 'DA0101EN', 'BD0101EN', 'DS0105EN'})",frozenset({'PY0101EN'}),0.02649026136664997,0.44010961487462064,0.025606270442290125,0.9666295884315906,2.196338266108924,0.013947651714285766,16.77804854092386,0.5595185193518835
"frozenset({'DA0101EN', 'PY0101EN', 'BD0211EN', 'DS0101EN'})","frozenset({'DS0105EN', 'BD0101EN'})",0.03954386068303032,0.11167752011079353,0.025606270442290125,0.6475409836065573,5.798310913101777,0.02119011014560259,2.5203568034065853,0.861607259015031
"frozenset({'PY0101EN', 'BD0211EN', 'DS0101EN', 'DS0105EN'})","frozenset({'DA0101EN', 'BD0101EN'})",0.04116451071102337,0.10522438636296667,0.025606270442290125,0.6220472440944882,5.911626245543166,0.021274760062790922,2.3674271444146506,0.8665113239401553
"frozenset({'DA0101EN', 'PY0101EN', 'BD0211EN', 'DS0105EN'})","frozenset({'DS0101EN', 'BD0101EN'})",0.030144090520670654,0.2267436720982998,0.025606270442290125,0.8494623655913979,3.7463553347726144,0.01877128866556971,5.136631321061294,0.7558585742821915
"frozenset({'PY0101EN', 'BD0211EN', 'DS0105EN', 'BD0101EN'})","frozenset({'DA0101EN', 'DS0101EN'})",0.039308129769867695,0.14901140348292424,0.025606270442290125,0.651424287856072,4.371640509585034,0.019748910856993224,2.4413307263522133,0.8028098750646221
"frozenset({'DA0101EN', 'BD0211EN', 'DS0101EN', 'BD0101EN'})","frozenset({'PY0101EN', 'DS0105EN'})",0.03571323334413767,0.14924713439608686,0.025606270442290125,0.7169966996699669,4.8040902263967755,0.0202761727056588,3.0061588137374415,0.8211707036617346
"frozenset({'DA0101EN', 'BD0211EN', 'DS0101EN', 'DS0105EN'})","frozenset({'PY0101EN', 'BD0101EN'})",0.029702095058490734,0.21189262456905442,0.025606270442290125,0.8621031746031745,4.0685850975535995,0.019312615565146983,5.715195931182682,0.7773018008791871
"frozenset({'DA0101EN', 'BD0211EN', 'DS0105EN', 'BD0101EN'})","frozenset({'PY0101EN', 'DS0101EN'})",0.02805197866635236,0.26619913368889414,0.025606270442290125,0.91281512605042,3.429068732872825,0.018138858023047787,8.416607526845443,0.7288204894193806
"frozenset({'DA0101EN', 'BD0211EN', 'DS0101EN'})","frozenset({'PY0101EN', 'DS0105EN', 'BD0101EN'})",0.04169490526563927,0.07564015676105726,0.025606270442290125,0.6141342756183745,8.119156568625156,0.02245246127185974,2.3955479453903,0.9149846976206386
"frozenset({'DA0101EN', 'BD0211EN', 'DS0105EN'})","frozenset({'PY0101EN', 'DS0101EN', 'BD0101EN'})",0.03170580782037304,0.14135014880513894,0.025606270442290125,0.8076208178438662,5.713618448023199,0.02112464978889326,4.463319999447684,0.851992678720064
"frozenset({'DA0101EN', 'BD0211EN', 'DS0103EN', 'DS0101EN'})",frozenset({'DS0105EN'}),0.029643162330200076,0.21212835548221706,0.026519727730795296,0.8946322067594433,4.2174098070280905,0.020231572454397547,7.477347871555561,0.7861928814119759
"frozenset({'DA0101EN', 'BD0211EN', 'DS0103EN', 'DS0105EN'})",frozenset({'DS0101EN'}),0.02740371865515514,0.426584553731915,0.026519727730795296,0.967741935483871,2.268581754819101,0.014829724637690986,17.77587883431065,0.5749517779056967
"frozenset({'DA0101EN', 'BD0211EN', 'DS0101EN', 'DS0105EN'})",frozenset({'DS0103EN'}),0.029702095058490734,0.22745086483778768,0.026519727730795296,0.8928571428571428,3.925494605148705,0.0197639605222474,7.210458594847311,0.7680682680919554
"frozenset({'DA0101EN', 'BD0211EN', 'DS0103EN'})","frozenset({'DS0105EN', 'DS0101EN'})",0.031882606005245014,0.19050004419954622,0.026519727730795296,0.8317929759704251,4.366366314850475,0.020446089877599403,4.812521715253246,0.7963668645056562
"frozenset({'DA0101EN', 'BD0211EN', 'DS0101EN'})","frozenset({'DS0103EN', 'DS0105EN'})",0.04169490526563927,0.16368565282729763,0.026519727730795296,0.6360424028268551,3.8857553599882957,0.0196948699428168,2.2978345655327646,0.7749617353039651
"frozenset({'DA0101EN', 'BD0211EN', 'DS0105EN'})","frozenset({'DS0103EN', 'DS0101EN'})",0.03170580782037304,0.20172672893891622,0.026519727730795296,0.8364312267657993,4.146357952490641,0.020123818830825535,4.880352498077991,0.7836714240792024
"frozenset({'DA0101EN', 'BD0211EN', 'DS0103EN', 'BD0101EN'})",frozenset({'DS0105EN'}),0.027993045938061702,0.21212835548221706,0.02478121224622094,0.8852631578947369,4.173242921165952,0.018843093446441757,6.8667712136871,0.7822764972775822
"frozenset({'DA0101EN', 'BD0211EN', 'DS0103EN', 'DS0105EN'})",frozenset({'BD0101EN'}),0.02740371865515514,0.3916374458555559,0.02478121224622094,0.9043010752688173,2.3090260771497895,0.014048889865171733,6.357046914093638,0.5828903370657477
"frozenset({'DA0101EN', 'BD0211EN', 'DS0105EN', 'BD0101EN'})",frozenset({'DS0103EN'}),0.02805197866635236,0.22745086483778768,0.02478121224622094,0.8834033613445378,3.883930544623601,0.018400765438147927,6.62582681688672,0.7639594403610477
"frozenset({'DA0101EN', 'BD0211EN', 'DS0103EN'})","frozenset({'DS0105EN', 'BD0101EN'})",0.031882606005245014,0.11167752011079353,0.02478121224622094,0.7772643253234751,6.959899580079888,0.021220641872885682,3.988236196017102,0.8845205874332341
"frozenset({'DA0101EN', 'BD0211EN', 'DS0105EN'})","frozenset({'DS0103EN', 'BD0101EN'})",0.03170580782037304,0.12431859032913929,0.02478121224622094,0.7815985130111525,6.2870606153257835,0.020839590912745565,4.009502965131261,0.8684789869598466
"frozenset({'DA0101EN', 'PY0101EN', 'BD0211EN', 'DS0103EN'})",frozenset({'DS0105EN'}),0.03005569142823467,0.21212835548221706,0.026254530453487343,0.8735294117647059,4.117928552168193,0.019878866057934954,6.229682770605725,0.7806215796919689
"frozenset({'PY0101EN', 'BD0211EN', 'DS0103EN', 'DS0105EN'})",frozenset({'DA0101EN'}),0.0364793588119162,0.2446592214986593,0.026254530453487343,0.7197092084006462,2.9416802848961496,0.01732951892579367,2.6948469273333138,0.6850483557314552
"frozenset({'DA0101EN', 'PY0101EN', 'BD0211EN', 'DS0105EN'})",frozenset({'DS0103EN'}),0.030144090520670654,0.22745086483778768,0.026254530453487343,0.8709677419354839,3.8292566728934467,0.019398230994812245,5.987255797507146,0.761816991081134
"frozenset({'DA0101EN', 'BD0211EN', 'DS0103EN', 'DS0105EN'})",frozenset({'PY0101EN'}),0.02740371865515514,0.44010961487462064,0.026254530453487343,0.9580645161290323,2.176877040966187,0.014193890390034557,13.351232260682142,0.5558589296281301
"frozenset({'DA0101EN', 'BD0211EN', 'DS0103EN'})","frozenset({'PY0101EN', 'DS0105EN'})",0.031882606005245014,0.14924713439608686,0.026254530453487343,0.8234750462107209,5.517526681787411,0.021496142870125055,4.819448170593895,0.8457232327673154
"frozenset({'DA0101EN', 'BD0211EN', 'DS0105EN'})","frozenset({'PY0101EN', 'DS0103EN'})",0.03170580782037304,0.14921766803194153,0.026254530453487343,0.8280669144981413,5.549389193784246,0.021523463747462383,4.948333995662871,0.8466435041098016
"frozenset({'BD0211EN', 'DS0103EN', 'DS0101EN', 'DA0101EN', 'BD0101EN'})",frozenset({'DS0105EN'}),0.02649026136664997,0.21212835548221706,0.024044553142587737,0.9076751946607342,4.278896107959624,0.018425217562586173,8.533694077367317,0.7871465819513834
"frozenset({'BD0211EN', 'DS0103EN', 'DS0101EN', 'DA0101EN', 'DS0105EN'})",frozenset({'BD0101EN'}),0.026519727730795296,0.3916374458555559,0.024044553142587737,0.9066666666666667,2.3150663356155796,0.013658434709314311,6.518170222976192,0.583521773270255
"frozenset({'BD0211EN', 'DS0103EN', 'DA0101EN', 'BD0101EN', 'DS0105EN'})",frozenset({'DS0101EN'}),0.02478121224622094,0.426584553731915,0.024044553142587737,0.9702734839476813,2.2745162136307564,0.01347327077559771,19.289695612458367,0.574584978873106
"frozenset({'BD0211EN', 'DS0101EN', 'DA0101EN', 'BD0101EN', 'DS0105EN'})",frozenset({'DS0103EN'}),0.02649026136664997,0.22745086483778768,0.024044553142587737,0.9076751946607342,3.990642969452175,0.018019320284964165,8.367730994106378,0.7698061812956916
"frozenset({'DA0101EN', 'BD0211EN', 'DS0103EN', 'DS0101EN'})","frozenset({'DS0105EN', 'BD0101EN'})",0.029643162330200076,0.11167752011079353,0.024044553142587737,0.8111332007952287,7.263173465801497,0.0207340782853093,4.703433761939694,0.8886618842368564
"frozenset({'DA0101EN', 'BD0211EN', 'DS0103EN', 'BD0101EN'})","frozenset({'DS0105EN', 'DS0101EN'})",0.027993045938061702,0.19050004419954622,0.024044553142587737,0.8589473684210527,4.508909024300892,0.018711876654107056,5.7389922239584426,0.8006289019381967
"frozenset({'DA0101EN', 'BD0211EN', 'DS0103EN', 'DS0105EN'})","frozenset({'DS0101EN', 'BD0101EN'})",0.02740371865515514,0.2267436720982998,0.024044553142587737,0.8774193548387097,3.8696531052841183,0.017830933345569178,6.308143727619134,0.7624735127486325
"frozenset({'DA0101EN', 'BD0211EN', 'DS0101EN', 'BD0101EN'})","frozenset({'DS0103EN', 'DS0105EN'})",0.03571323334413767,0.16368565282729763,0.024044553142587737,0.6732673267326733,4.1131725053693495,0.018198809228078948,2.5596287595285743,0.7849103491664045
"frozenset({'DA0101EN', 'BD0211EN', 'DS0101EN', 'DS0105EN'})","frozenset({'DS0103EN', 'BD0101EN'})",0.029702095058490734,0.12431859032913929,0.024044553142587737,0.8095238095238095,6.511687490829467,0.020352030555094075,4.597327400772019,0.872340311508004
"frozenset({'DA0101EN', 'BD0211EN', 'DS0105EN', 'BD0101EN'})","frozenset({'DS0103EN', 'DS0101EN'})",0.02805197866635236,0.20172672893891622,0.024044553142587737,0.8571428571428571,4.249029673218981,0.018385719245960212,5.587912897427585,0.7867212369258754
"frozenset({'DA0101EN', 'BD0211EN', 'DS0103EN'})","frozenset({'DS0105EN', 'DS0101EN', 'BD0101EN'})",0.031882606005245014,0.10330907269352034,0.024044553142587737,0.7541589648798521,7.30002646637979,0.020750790681133013,3.6474420426526732,0.8914354815126477
"frozenset({'DA0101EN', 'BD0211EN', 'DS0105EN'})","frozenset({'DS0103EN', 'DS0101EN', 'BD0101EN'})",0.03170580782037304,0.1118543182956655,0.024044553142587737,0.758364312267658,6.779928784359196,0.02049812162282653,3.675556744284092,0.8804202609804459
"frozenset({'PY0101EN', 'BD0211EN', 'DS0103EN', 'DA0101EN', 'BD0101EN'})",frozenset({'DS0105EN'}),0.02663759318737661,0.21212835548221706,0.02380882222942511,0.8938053097345133,4.213511709468007,0.0181582333925826,7.41912465254246,0.7835398924507835
"frozenset({'PY0101EN', 'BD0211EN', 'DS0103EN', 'DA0101EN', 'DS0105EN'})",frozenset({'BD0101EN'}),0.026254530453487343,0.3916374458555559,0.02380882222942511,0.9068462401795736,2.315524855388924,0.013526564980484419,6.5307353703939794,0.5834506939921131
"frozenset({'PY0101EN', 'BD0211EN', 'DS0103EN', 'BD0101EN', 'DS0105EN'})",frozenset({'DA0101EN'}),0.032943395114476824,0.2446592214986593,0.02380882222942511,0.7227191413237924,2.953982837420877,0.015748916827194474,2.7240999689177383,0.6840075282399504
"frozenset({'PY0101EN', 'BD0211EN', 'DA0101EN', 'BD0101EN', 'DS0105EN'})",frozenset({'DS0103EN'}),0.02681439137224858,0.22745086483778768,0.02380882222942511,0.8879120879120879,3.9037534042586506,0.01770986572170826,6.892350127427578,0.7643313586513525
"frozenset({'BD0211EN', 'DS0103EN', 'DA0101EN', 'BD0101EN', 'DS0105EN'})",frozenset({'PY0101EN'}),0.02478121224622094,0.44010961487462064,0.02380882222942511,0.9607609988109393,2.1830038843496817,0.012902372451614581,14.268721633043755,0.5556861886333666
"frozenset({'DA0101EN', 'PY0101EN', 'BD0211EN', 'DS0103EN'})","frozenset({'DS0105EN', 'BD0101EN'})",0.03005569142823467,0.11167752011079353,0.02380882222942511,0.7921568627450981,7.0932526255884945,0.02045227714550463,4.274004384372598,0.8856394586203464
"frozenset({'PY0101EN', 'BD0211EN', 'DS0103EN', 'BD0101EN'})","frozenset({'DA0101EN', 'DS0105EN'})",0.03942599522644901,0.1002151044582609,0.02380882222942511,0.6038863976083707,6.025901992247949,0.01985774199943563,2.271532434405372,0.868282647921837
"frozenset({'PY0101EN', 'BD0211EN', 'DS0103EN', 'DS0105EN'})","frozenset({'DA0101EN', 'BD0101EN'})",0.0364793588119162,0.10522438636296667,0.02380882222942511,0.6526655896607432,6.202607705493318,0.01997030408352675,2.576121417866622,0.8705340097299128
"frozenset({'DA0101EN', 'PY0101EN', 'BD0211EN', 'DS0105EN'})","frozenset({'DS0103EN', 'BD0101EN'})",0.030144090520670654,0.12431859032913929,0.02380882222942511,0.7898338220918866,6.35330420012618,0.020061351389141363,4.16661433531763,0.868790485796468
"frozenset({'PY0101EN', 'BD0211EN', 'DS0105EN', 'BD0101EN'})","frozenset({'DA0101EN', 'DS0103EN'})",0.039308129769867695,0.0988596517075758,0.02380882222942511,0.6056971514242879,6.126838816061419,0.019922834211099798,2.2854015677226123,0.8710219371782283
"frozenset({'DA0101EN', 'BD0211EN', 'DS0103EN', 'BD0101EN'})","frozenset({'PY0101EN', 'DS0105EN'})",0.027993045938061702,0.14924713439608686,0.02380882222942511,0.8505263157894737,5.698778199199875,0.019630940340151382,5.6916564952374475,0.8482694352740818
"frozenset({'DA0101EN', 'BD0211EN', 'DS0103EN', 'DS0105EN'})","frozenset({'PY0101EN', 'BD0101EN'})",0.02740371865515514,0.21189262456905442,0.02380882222942511,0.8688172043010753,4.100271097533805,0.01800217636063233,6.007703763530982,0.7774178264616536
"frozenset({'DA0101EN', 'BD0211EN', 'DS0105EN', 'BD0101EN'})","frozenset({'PY0101EN', 'DS0103EN'})",0.02805197866635236,0.14921766803194153,0.02380882222942511,0.8487394957983193,5.687928963054416,0.01962297138915024,5.624616528011053,0.8479765029708973
"frozenset({'DA0101EN', 'BD0211EN', 'DS0103EN'})","frozenset({'PY0101EN', 'DS0105EN', 'BD0101EN'})",0.031882606005245014,0.07564015676105726,0.02380882222942511,0.7467652495378928,9.872603145137306,0.021397216913237354,3.6502093079727596,0.9283064198978109
"frozenset({'DA0101EN', 'BD0211EN', 'DS0105EN'})","frozenset({'PY0101EN', 'DS0103EN', 'BD0101EN'})",0.03170580782037304,0.07773226861537555,0.02380882222942511,0.7509293680297398,9.660458666726791,0.021344257859264398,3.7028361155591636,0.9258397432208453
"frozenset({'PY0101EN', 'BD0211EN', 'DS0103EN', 'DS0101EN', 'DA0101EN', 'BD0101EN'})",frozenset({'DS0105EN'}),0.025488404985708812,0.21212835548221706,0.023307894038954533,0.9144508670520232,4.310837487865608,0.01790108060547138,9.20958070956598,0.7881142901179635
"frozenset({'PY0101EN', 'BD0211EN', 'DS0103EN', 'DS0101EN', 'DA0101EN', 'DS0105EN'})",frozenset({'BD0101EN'}),0.025724135898871438,0.3916374458555559,0.023307894038954533,0.9060710194730813,2.3135454208003883,0.01323335915867931,6.476835484976826,0.5827538088029407
"frozenset({'PY0101EN', 'BD0211EN', 'DS0103EN', 'DS0101EN', 'BD0101EN', 'DS0105EN'})",frozenset({'DA0101EN'}),0.03223620237498895,0.2446592214986593,0.023307894038954533,0.7230347349177332,2.9552727687466107,0.015421009861816505,2.727203998945436,0.6836603735513243
"frozenset({'PY0101EN', 'BD0211EN', 'DS0103EN', 'DA0101EN', 'BD0101EN', 'DS0105EN'})",frozenset({'DS0101EN'}),0.02380882222942511,0.426584553731915,0.023307894038954533,0.9789603960396039,2.294880082917458,0.013151418233332724,27.254098857918365,0.5780090997002524
"frozenset({'PY0101EN', 'BD0211EN', 'DS0101EN', 'DA0101EN', 'BD0101EN', 'DS0105EN'})",frozenset({'DS0103EN'}),0.025606270442290125,0.22745086483778768,0.023307894038954533,0.9102416570771001,4.001926559946307,0.017483725681585363,8.606989723794394,0.7698329015015146
"frozenset({'PY0101EN', 'DS0103EN', 'DS0101EN', 'DA0101EN', 'BD0101EN', 'DS0105EN'})",frozenset({'BD0211EN'}),0.03865986975867048,0.22250051566137255,0.023307894038954533,0.6028963414634146,2.709640198681486,0.014706053082248849,1.9579257647836454,0.656320579701721
"frozenset({'BD0211EN', 'DS0103EN', 'DS0101EN', 'DA0101EN', 'BD0101EN', 'DS0105EN'})",frozenset({'PY0101EN'}),0.024044553142587737,0.44010961487462064,0.023307894038954533,0.9693627450980392,2.2025484386979217,0.012725655015537895,18.27482217049238,0.5594317598297106
"frozenset({'PY0101EN', 'BD0211EN', 'DS0103EN', 'DS0101EN', 'DA0101EN'})","frozenset({'DS0105EN', 'BD0101EN'})",0.028405575036096295,0.11167752011079353,0.023307894038954533,0.8205394190871369,7.3474000700686455,0.020135629861602236,4.949958789671647,0.8891543757423565
"frozenset({'PY0101EN', 'BD0211EN', 'DS0103EN', 'DS0101EN', 'BD0101EN'})","frozenset({'DA0101EN', 'DS0105EN'})",0.03739281610042137,0.1002151044582609,0.023307894038954533,0.6233254531126872,6.219875302053885,0.019560569067462265,2.3887594820972113,0.8718250670229873
"frozenset({'PY0101EN', 'BD0211EN', 'DS0103EN', 'DS0101EN', 'DS0105EN'})","frozenset({'DA0101EN', 'BD0101EN'})",0.03550696879512037,0.10522438636296667,0.023307894038954533,0.6564315352697095,6.238397371170017,0.019571695035878987,2.604358972059481,0.870615331683443
"frozenset({'PY0101EN', 'BD0211EN', 'DS0103EN', 'DA0101EN', 'BD0101EN'})","frozenset({'DS0105EN', 'DS0101EN'})",0.02663759318737661,0.19050004419954622,0.023307894038954533,0.875,4.593174787316318,0.01823343135938976,6.47599964640363,0.8036941413564791
"frozenset({'PY0101EN', 'BD0211EN', 'DS0103EN', 'DA0101EN', 'DS0105EN'})","frozenset({'DS0101EN', 'BD0101EN'})",0.026254530453487343,0.2267436720982998,0.023307894038954533,0.8877665544332212,3.9152870120598084,0.017354845394714172,6.889713881604153,0.764666851776855
"frozenset({'PY0101EN', 'BD0211EN', 'DS0103EN', 'BD0101EN', 'DS0105EN'})","frozenset({'DA0101EN', 'DS0101EN'})",0.032943395114476824,0.14901140348292424,0.023307894038954533,0.7075134168157424,4.748048808874007,0.01839895249745383,2.9094961801409505,0.8162781426641909
"frozenset({'PY0101EN', 'BD0211EN', 'DS0101EN', 'DA0101EN', 'BD0101EN'})","frozenset({'DS0103EN', 'DS0105EN'})",0.03409258331614462,0.16368565282729763,0.023307894038954533,0.6836646499567848,4.176692569861999,0.017727427282282365,2.6437587422918485,0.787421333195521
"frozenset({'PY0101EN', 'BD0211EN', 'DS0101EN', 'DA0101EN', 'DS0105EN'})","frozenset({'DS0103EN', 'BD0101EN'})",0.02870023867754958,0.12431859032913929,0.023307894038954533,0.8121149897330595,6.53253055382101,0.01973992082445173,4.6607305629476405,0.8719449953713955
"frozenset({'PY0101EN', 'BD0211EN', 'DS0101EN', 'BD0101EN', 'DS0105EN'})","frozenset({'DA0101EN', 'DS0103EN'})",0.03677402245336948,0.0988596517075758,0.023307894038954533,0.6338141025641025,6.411251624059001,0.019672426987327855,2.4608821765184796,0.8762473556966144
"frozenset({'PY0101EN', 'BD0211EN', 'DA0101EN', 'BD0101EN', 'DS0105EN'})","frozenset({'DS0103EN', 'DS0101EN'})",0.02681439137224858,0.20172672893891622,0.023307894038954533,0.8692307692307691,4.308951886559249,0.01789871457894293,6.104442661055343,0.789083804053053
"frozenset({'BD0211EN', 'DS0103EN', 'DS0101EN', 'DA0101EN', 'BD0101EN'})","frozenset({'PY0101EN', 'DS0105EN'})",0.02649026136664997,0.14924713439608686,0.023307894038954533,0.8798665183537264,5.895366245482807,0.019354298440578656,7.081729872017762,0.852970670328746
"frozenset({'BD0211EN', 'DS0103EN', 'DS0101EN', 'DA0101EN', 'DS0105EN'})","frozenset({'PY0101EN', 'BD0101EN'})",0.026519727730795296,0.21189262456905442,0.023307894038954533,0.8788888888888889,4.14780311809515,0.017688559327219584,6.5073086044757,0.7795828429274813
"frozenset({'BD0211EN', 'DS0103EN', 'DA0101EN', 'BD0101EN', 'DS0105EN'})","frozenset({'PY0101EN', 'DS0101EN'})",0.02478121224622094,0.26619913368889414,0.023307894038954533,0.9405469678953626,3.5332457880744874,0.016711156807249904,12.342530571352793,0.7351930957010628
"frozenset({'BD0211EN', 'DS0101EN', 'DA0101EN', 'BD0101EN', 'DS0105EN'})","frozenset({'PY0101EN', 'DS0103EN'})",0.02649026136664997,0.14921766803194153,0.023307894038954533,0.8798665183537264,5.89653041733223,0.019355079012266393,7.081975152215602,0.853005071201388
"frozenset({'DA0101EN', 'PY0101EN', 'BD0211EN', 'DS0103EN'})","frozenset({'DS0105EN', 'DS0101EN', 'BD0101EN'})",0.03005569142823467,0.10330907269352034,0.023307894038954533,0.7754901960784314,7.506506213438028,0.02020286842834102,3.99399452337384,0.893641237719035
"frozenset({'PY0101EN', 'BD0211EN', 'DS0103EN', 'DS0105EN'})","frozenset({'DA0101EN', 'DS0101EN', 'BD0101EN'})",0.0364793588119162,0.07337124672186698,0.023307894038954533,0.6389337641357028,8.708230985330662,0.020631358003309917,2.5663677775354112,0.9186789329125418
"frozenset({'DA0101EN', 'PY0101EN', 'BD0211EN', 'DS0105EN'})","frozenset({'DS0103EN', 'DS0101EN', 'BD0101EN'})",0.030144090520670654,0.1118543182956655,0.023307894038954533,0.7732160312805474,6.912706125808202,0.019936147343122084,3.9162630706186814,0.8819236385640331
"frozenset({'DA0101EN', 'BD0211EN', 'DS0103EN', 'DS0101EN'})","frozenset({'PY0101EN', 'DS0105EN', 'BD0101EN'})",0.029643162330200076,0.07564015676105726,0.023307894038954533,0.7862823061630219,10.395038030484796,0.02106568059340473,4.325144196736634,0.9314101994896351
"frozenset({'DA0101EN', 'BD0211EN', 'DS0103EN', 'BD0101EN'})","frozenset({'PY0101EN', 'DS0105EN', 'DS0101EN'})",0.027993045938061702,0.13516221233462003,0.023307894038954533,0.8326315789473684,6.160239349190504,0.019524292019981467,5.16726980051642,0.8617928520054083
"frozenset({'DA0101EN', 'BD0211EN', 'DS0103EN', 'DS0105EN'})","frozenset({'PY0101EN', 'DS0101EN', 'BD0101EN'})",0.02740371865515514,0.14135014880513894,0.023307894038954533,0.8505376344086022,6.0172390450124515,0.019434374329234193,5.744923464828928,0.8573041453835579
"frozenset({'DA0101EN', 'BD0211EN', 'DS0101EN', 'BD0101EN'})","frozenset({'PY0101EN', 'DS0103EN', 'DS0105EN'})",0.03571323334413767,0.11621534018917405,0.023307894038954533,0.6526402640264026,5.615784137997978,0.01915746847661022,2.544292179787936,0.8523714167887589
"frozenset({'DA0101EN', 'BD0211EN', 'DS0101EN', 'DS0105EN'})","frozenset({'PY0101EN', 'DS0103EN', 'BD0101EN'})",0.029702095058490734,0.07773226861537555,0.023307894038954533,0.7847222222222222,10.09519259118861,0.02099908280742851,4.284082365141481,0.9285219983891326
"frozenset({'DA0101EN', 'BD0211EN', 'DS0105EN', 'BD0101EN'})","frozenset({'PY0101EN', 'DS0103EN', 'DS0101EN'})",0.02805197866635236,0.13684179509090375,0.023307894038954533,0.8308823529411764,6.07184634189593,0.01946921092239914,5.103891994245089,0.859413705076456
"frozenset({'DA0101EN', 'BD0211EN', 'DS0103EN'})","frozenset({'PY0101EN', 'DS0105EN', 'DS0101EN', 'BD0101EN'})",0.031882606005245014,0.07018887939417155,0.023307894038954533,0.7310536044362291,10.415518964631532,0.021070089651280502,3.4572358505000214,0.9337601278729029
"frozenset({'DA0101EN', 'BD0211EN', 'DS0105EN'})","frozenset({'PY0101EN', 'DS0103EN', 'DS0101EN', 'BD0101EN'})",0.03170580782037304,0.07248725579750714,0.023307894038954533,0.7351301115241636,10.141508371868106,0.02100962703721255,3.501767413199588,0.9309106114553461
"frozenset({'PY0101EN', 'BD0211EN', 'DS0103EN', 'DS0101EN', 'DA0101EN'})",frozenset({'DS0105EN'}),0.028405575036096295,0.21212835548221706,0.025724135898871438,0.9056016597510373,4.269121201135012,0.019698507979937614,8.346244673792777,0.7881475381172884
"frozenset({'PY0101EN', 'BD0211EN', 'DS0103EN', 'DS0101EN', 'DS0105EN'})",frozenset({'DA0101EN'}),0.03550696879512037,0.2446592214986593,0.025724135898871438,0.7244813278008299,2.9611854536404625,0.0170370285556801,2.741523006307577,0.6866793098703358
"frozenset({'PY0101EN', 'BD0211EN', 'DS0103EN', 'DA0101EN', 'DS0105EN'})",frozenset({'DS0101EN'}),0.026254530453487343,0.426584553731915,0.025724135898871438,0.9797979797979798,2.2968435477242553,0.014524358741929567,28.384064590270178,0.5798434047884518
"frozenset({'PY0101EN', 'BD0211EN', 'DS0101EN', 'DA0101EN', 'DS0105EN'})",frozenset({'DS0103EN'}),0.02870023867754958,0.22745086483778768,0.025724135898871438,0.8963039014373716,3.940648465226076,0.019196241790611863,7.4501273034454885,0.7682846111015027
"frozenset({'BD0211EN', 'DS0103EN', 'DS0101EN', 'DA0101EN', 'DS0105EN'})",frozenset({'PY0101EN'}),0.026519727730795296,0.44010961487462064,0.025724135898871438,0.9700000000000001,2.2039963845741832,0.014052548740691322,18.6630128375127,0.5611605731655447
"frozenset({'PY0101EN', 'BD0211EN', 'DS0103EN', 'DS0101EN'})","frozenset({'DA0101EN', 'DS0105EN'})",0.041753837993929926,0.1002151044582609,0.025724135898871438,0.6160903316866619,6.147679384431122,0.021539770662776448,2.3437411709239786,0.87382243581886
"frozenset({'DA0101EN', 'PY0101EN', 'BD0211EN', 'DS0103EN'})","frozenset({'DS0105EN', 'DS0101EN'})",0.03005569142823467,0.19050004419954622,0.025724135898871438,0.8558823529411765,4.492819707929576,0.01999852535334481,5.616938468819478,0.8015126455198628
"frozenset({'PY0101EN', 'BD0211EN', 'DS0103EN', 'DS0105EN'})","frozenset({'DA0101EN', 'DS0101EN'})",0.0364793588119162,0.14901140348292424,0.025724135898871438,0.7051696284329564,4.732319889287965,0.020288295444150624,2.8863668013373696,0.8185472286757897
